Imaginary time (a.u.), E_T (Hartee energy units), Number of walkers
1.51720000e+03, -2.90986972e+00, 9.94000000e+02
1.51730000e+03, -2.90986914e+00, 9.94000000e+02
1.51740000e+03, -2.90835722e+00, 9.91000000e+02
1.51750000e+03, -2.91287672e+00, 1.00000000e+03
1.51760000e+03, -2.91586776e+00, 1.00600000e+03
1.51770000e+03, -2.91487331e+00, 1.00400000e+03
1.51780000e+03, -2.92130625e+00, 1.01700000e+03
1.51790000e+03, -2.91983077e+00, 1.01400000e+03
1.51800000e+03, -2.91835063e+00, 1.01100000e+03
1.51810000e+03, -2.91437947e+00, 1.00300000e+03
1.51820000e+03, -2.91188100e+00, 9.98000000e+02
1.51830000e+03, -2.91388081e+00, 1.00200000e+03
1.51840000e+03, -2.91487801e+00, 1.00400000e+03
1.51850000e+03, -2.91537616e+00, 1.00500000e+03
1.51860000e+03, -2.91587390e+00, 1.00600000e+03
1.51870000e+03, -2.91487945e+00, 1.00400000e+03
1.51880000e+03, -2.91338358e+00, 1.00100000e+03
1.51890000e+03, -2.91587496e+00, 1.00600000e+03
1.51900000e+03, -2.91637231e+00, 1.00700000e+03
1.51910000e+03, -2.91884946e+00, 1.01200000e+03
1.51920000e+03, -2.92082300e+00, 1.01600000e+03
1.51930000e+03, -2.92033216e+00, 1.01500000e+03
1.51940000e+03, -2.92279060e+00, 1.02000000e+03
1.51950000e+03, -2.92033550e+00, 1.01500000e+03
1.51960000e+03, -2.91737250e+00, 1.00900000e+03
1.51970000e+03, -2.91389249e+00, 1.00200000e+03
1.51980000e+03, -2.91389268e+00, 1.00200000e+03
1.51990000e+03, -2.91339362e+00, 1.00100000e+03
1.52000000e+03, -2.91189297e+00, 9.98000000e+02
1.52010000e+03, -2.91189277e+00, 9.98000000e+02
1.52020000e+03, -2.91139133e+00, 9.97000000e+02
1.52030000e+03, -2.91389229e+00, 1.00200000e+03
1.52040000e+03, -2.91638129e+00, 1.00700000e+03
1.52050000e+03, -2.91139190e+00, 9.97000000e+02
1.52060000e+03, -2.90988483e+00, 9.94000000e+02
1.52070000e+03, -2.91088928e+00, 9.96000000e+02
1.52080000e+03, -2.90988387e+00, 9.94000000e+02
1.52090000e+03, -2.90634971e+00, 9.87000000e+02
1.52100000e+03, -2.90685478e+00, 9.88000000e+02
1.52110000e+03, -2.90533309e+00, 9.85000000e+02
1.52120000e+03, -2.90533164e+00, 9.85000000e+02
1.52130000e+03, -2.90533019e+00, 9.85000000e+02
1.52140000e+03, -2.90735509e+00, 9.89000000e+02
1.52150000e+03, -2.90583504e+00, 9.86000000e+02
1.52160000e+03, -2.90431007e+00, 9.83000000e+02
1.52170000e+03, -2.90633889e+00, 9.87000000e+02
1.52180000e+03, -2.90532343e+00, 9.85000000e+02
1.52190000e+03, -2.90481411e+00, 9.84000000e+02
1.52200000e+03, -2.90021835e+00, 9.75000000e+02
1.52210000e+03, -2.90175203e+00, 9.78000000e+02
1.52220000e+03, -2.90174990e+00, 9.78000000e+02
1.52230000e+03, -2.90174777e+00, 9.78000000e+02
1.52240000e+03, -2.90174564e+00, 9.78000000e+02
1.52250000e+03, -2.89815191e+00, 9.71000000e+02
1.52260000e+03, -2.90020459e+00, 9.75000000e+02
1.52270000e+03, -2.89814667e+00, 9.71000000e+02
1.52280000e+03, -2.89400733e+00, 9.63000000e+02
1.52290000e+03, -2.89296422e+00, 9.61000000e+02
1.52300000e+03, -2.89296042e+00, 9.61000000e+02
1.52310000e+03, -2.89451506e+00, 9.64000000e+02
1.52320000e+03, -2.89347313e+00, 9.62000000e+02
1.52330000e+03, -2.89034116e+00, 9.56000000e+02
1.52340000e+03, -2.89190344e+00, 9.59000000e+02
1.52350000e+03, -2.89449955e+00, 9.64000000e+02
1.52360000e+03, -2.89862830e+00, 9.72000000e+02
1.52370000e+03, -2.90272397e+00, 9.80000000e+02
1.52380000e+03, -2.90577394e+00, 9.86000000e+02
1.52390000e+03, -2.90526524e+00, 9.85000000e+02
1.52400000e+03, -2.90779544e+00, 9.90000000e+02
1.52410000e+03, -2.90880357e+00, 9.92000000e+02
1.52420000e+03, -2.90728841e+00, 9.89000000e+02
1.52430000e+03, -2.90779266e+00, 9.90000000e+02
1.52440000e+03, -2.90220505e+00, 9.79000000e+02
1.52450000e+03, -2.90220303e+00, 9.79000000e+02
1.52460000e+03, -2.90271147e+00, 9.80000000e+02
1.52470000e+03, -2.90321949e+00, 9.81000000e+02
1.52480000e+03, -2.90474438e+00, 9.84000000e+02
1.52490000e+03, -2.90423446e+00, 9.83000000e+02
1.52500000e+03, -2.90270455e+00, 9.80000000e+02
1.52510000e+03, -2.90270262e+00, 9.80000000e+02
1.52520000e+03, -2.90167925e+00, 9.78000000e+02
1.52530000e+03, -2.90065359e+00, 9.76000000e+02
1.52540000e+03, -2.90320621e+00, 9.81000000e+02
1.52550000e+03, -2.90116149e+00, 9.77000000e+02
1.52560000e+03, -2.90167078e+00, 9.78000000e+02
1.52570000e+03, -2.90269012e+00, 9.80000000e+02
1.52580000e+03, -2.90268819e+00, 9.80000000e+02
1.52590000e+03, -2.90826725e+00, 9.91000000e+02
1.52600000e+03, -2.90877068e+00, 9.92000000e+02
1.52610000e+03, -2.90776084e+00, 9.90000000e+02
1.52620000e+03, -2.90674876e+00, 9.88000000e+02
1.52630000e+03, -2.90421082e+00, 9.83000000e+02
1.52640000e+03, -2.90926996e+00, 9.93000000e+02
1.52650000e+03, -2.91027533e+00, 9.95000000e+02
1.52660000e+03, -2.91228088e+00, 9.99000000e+02
1.52670000e+03, -2.91378003e+00, 1.00200000e+03
1.52680000e+03, -2.90926892e+00, 9.93000000e+02
1.52690000e+03, -2.91328031e+00, 1.00100000e+03
1.52700000e+03, -2.91577169e+00, 1.00600000e+03
1.52710000e+03, -2.91726109e+00, 1.00900000e+03
1.52720000e+03, -2.91726194e+00, 1.00900000e+03
1.52730000e+03, -2.91726279e+00, 1.00900000e+03
1.52740000e+03, -2.91627158e+00, 1.00700000e+03
1.52750000e+03, -2.91874872e+00, 1.01200000e+03
1.52760000e+03, -2.91874985e+00, 1.01200000e+03
1.52770000e+03, -2.92170665e+00, 1.01800000e+03
1.52780000e+03, -2.92415812e+00, 1.02300000e+03
1.52790000e+03, -2.92367128e+00, 1.02200000e+03
1.52800000e+03, -2.92023690e+00, 1.01500000e+03
1.52810000e+03, -2.92220488e+00, 1.01900000e+03
1.52820000e+03, -2.92514209e+00, 1.02500000e+03
1.52830000e+03, -2.92806273e+00, 1.03100000e+03
1.52840000e+03, -2.92660860e+00, 1.02800000e+03
1.52850000e+03, -2.92221451e+00, 1.01900000e+03
1.52860000e+03, -2.92270672e+00, 1.02000000e+03
1.52870000e+03, -2.92319855e+00, 1.02100000e+03
1.52880000e+03, -2.92172921e+00, 1.01800000e+03
1.52890000e+03, -2.92173089e+00, 1.01800000e+03
1.52900000e+03, -2.92271393e+00, 1.02000000e+03
1.52910000e+03, -2.91927261e+00, 1.01300000e+03
1.52920000e+03, -2.91679980e+00, 1.00800000e+03
1.52930000e+03, -2.91729634e+00, 1.00900000e+03
1.52940000e+03, -2.91331706e+00, 1.00100000e+03
1.52950000e+03, -2.91531118e+00, 1.00500000e+03
1.52960000e+03, -2.91181688e+00, 9.98000000e+02
1.52970000e+03, -2.91531146e+00, 1.00500000e+03
1.52980000e+03, -2.91231791e+00, 9.99000000e+02
1.52990000e+03, -2.91181706e+00, 9.98000000e+02
1.53000000e+03, -2.91331763e+00, 1.00100000e+03
1.53010000e+03, -2.91031170e+00, 9.95000000e+02
1.53020000e+03, -2.90980846e+00, 9.94000000e+02
1.53030000e+03, -2.91381593e+00, 1.00200000e+03
1.53040000e+03, -2.91331687e+00, 1.00100000e+03
1.53050000e+03, -2.91580825e+00, 1.00600000e+03
1.53060000e+03, -2.91680186e+00, 1.00800000e+03
1.53070000e+03, -2.91976998e+00, 1.01400000e+03
1.53080000e+03, -2.92173980e+00, 1.01800000e+03
1.53090000e+03, -2.91779668e+00, 1.01000000e+03
1.53100000e+03, -2.91779762e+00, 1.01000000e+03
1.53110000e+03, -2.91928150e+00, 1.01300000e+03
1.53120000e+03, -2.91581564e+00, 1.00600000e+03
1.53130000e+03, -2.91382417e+00, 1.00200000e+03
1.53140000e+03, -2.91482137e+00, 1.00400000e+03
1.53150000e+03, -2.91182473e+00, 9.98000000e+02
1.53160000e+03, -2.91132329e+00, 9.97000000e+02
1.53170000e+03, -2.90931296e+00, 9.93000000e+02
1.53180000e+03, -2.91082059e+00, 9.96000000e+02
1.53190000e+03, -2.90830385e+00, 9.91000000e+02
1.53200000e+03, -2.90475869e+00, 9.84000000e+02
1.53210000e+03, -2.90526504e+00, 9.85000000e+02
1.53220000e+03, -2.90016154e+00, 9.75000000e+02
1.53230000e+03, -2.90169526e+00, 9.78000000e+02
1.53240000e+03, -2.90576651e+00, 9.86000000e+02
1.53250000e+03, -2.90728417e+00, 9.89000000e+02
1.53260000e+03, -2.90778844e+00, 9.90000000e+02
1.53270000e+03, -2.90576320e+00, 9.86000000e+02
1.53280000e+03, -2.90525452e+00, 9.85000000e+02
1.53290000e+03, -2.90474523e+00, 9.84000000e+02
1.53300000e+03, -2.90270706e+00, 9.80000000e+02
1.53310000e+03, -2.90575705e+00, 9.86000000e+02
1.53320000e+03, -2.90423211e+00, 9.83000000e+02
1.53330000e+03, -2.90727311e+00, 9.89000000e+02
1.53340000e+03, -2.90979351e+00, 9.94000000e+02
1.53350000e+03, -2.91280198e+00, 1.00000000e+03
1.53360000e+03, -2.91529575e+00, 1.00500000e+03
1.53370000e+03, -2.91777762e+00, 1.01000000e+03
1.53380000e+03, -2.91876767e+00, 1.01200000e+03
1.53390000e+03, -2.91975595e+00, 1.01400000e+03
1.53400000e+03, -2.91778097e+00, 1.01000000e+03
1.53410000e+03, -2.91827670e+00, 1.01100000e+03
1.53420000e+03, -2.91926587e+00, 1.01300000e+03
1.53430000e+03, -2.92172893e+00, 1.01800000e+03
1.53440000e+03, -2.92222151e+00, 1.01900000e+03
1.53450000e+03, -2.92222328e+00, 1.01900000e+03
1.53460000e+03, -2.92467242e+00, 1.02400000e+03
1.53470000e+03, -2.92759578e+00, 1.03000000e+03
1.53480000e+03, -2.92272045e+00, 1.02000000e+03
1.53490000e+03, -2.91927911e+00, 1.01300000e+03
1.53500000e+03, -2.92075887e+00, 1.01600000e+03
1.53510000e+03, -2.92174364e+00, 1.01800000e+03
1.53520000e+03, -2.92223623e+00, 1.01900000e+03
1.53530000e+03, -2.91928522e+00, 1.01300000e+03
1.53540000e+03, -2.91631612e+00, 1.00700000e+03
1.53550000e+03, -2.91681305e+00, 1.00800000e+03
1.53560000e+03, -2.91730958e+00, 1.00900000e+03
1.53570000e+03, -2.91631835e+00, 1.00700000e+03
1.53580000e+03, -2.91928931e+00, 1.01300000e+03
1.53590000e+03, -2.91879669e+00, 1.01200000e+03
1.53600000e+03, -2.91929163e+00, 1.01300000e+03
1.53610000e+03, -2.91632253e+00, 1.00700000e+03
1.53620000e+03, -2.91483138e+00, 1.00400000e+03
1.53630000e+03, -2.91383475e+00, 1.00200000e+03
1.53640000e+03, -2.91333568e+00, 1.00100000e+03
1.53650000e+03, -2.91433378e+00, 1.00300000e+03
1.53660000e+03, -2.90982727e+00, 9.94000000e+02
1.53670000e+03, -2.90932343e+00, 9.93000000e+02
1.53680000e+03, -2.91383409e+00, 1.00200000e+03
1.53690000e+03, -2.91483128e+00, 1.00400000e+03
1.53700000e+03, -2.91632345e+00, 1.00700000e+03
1.53710000e+03, -2.91830627e+00, 1.01100000e+03
1.53720000e+03, -2.91781248e+00, 1.01000000e+03
1.53730000e+03, -2.92224912e+00, 1.01900000e+03
1.53740000e+03, -2.92323126e+00, 1.02100000e+03
1.53750000e+03, -2.92274324e+00, 1.02000000e+03
1.53760000e+03, -2.92470203e+00, 1.02400000e+03
1.53770000e+03, -2.92323724e+00, 1.02100000e+03
1.53780000e+03, -2.92029221e+00, 1.01500000e+03
1.53790000e+03, -2.91484530e+00, 1.00400000e+03
1.53800000e+03, -2.91782483e+00, 1.01000000e+03
1.53810000e+03, -2.91633839e+00, 1.00700000e+03
1.53820000e+03, -2.91930935e+00, 1.01300000e+03
1.53830000e+03, -2.92519874e+00, 1.02500000e+03
1.53840000e+03, -2.92177469e+00, 1.01800000e+03
1.53850000e+03, -2.92569026e+00, 1.02600000e+03
1.53860000e+03, -2.92422851e+00, 1.02300000e+03
1.53870000e+03, -2.92178084e+00, 1.01800000e+03
1.53880000e+03, -2.92129109e+00, 1.01700000e+03
1.53890000e+03, -2.92374484e+00, 1.02200000e+03
1.53900000e+03, -2.92227699e+00, 1.01900000e+03
1.53910000e+03, -2.92031217e+00, 1.01500000e+03
1.53920000e+03, -2.91883353e+00, 1.01200000e+03
1.53930000e+03, -2.91784552e+00, 1.01000000e+03
1.53940000e+03, -2.92424102e+00, 1.02300000e+03
1.53950000e+03, -2.92375413e+00, 1.02200000e+03
1.53960000e+03, -2.92179536e+00, 1.01800000e+03
1.53970000e+03, -2.92765645e+00, 1.03000000e+03
1.53980000e+03, -2.93008050e+00, 1.03500000e+03
1.53990000e+03, -2.93104894e+00, 1.03700000e+03
1.54000000e+03, -2.93345731e+00, 1.04200000e+03
1.54010000e+03, -2.93298104e+00, 1.04100000e+03
1.54020000e+03, -2.93057744e+00, 1.03600000e+03
1.54030000e+03, -2.92913074e+00, 1.03300000e+03
1.54040000e+03, -2.92864948e+00, 1.03200000e+03
1.54050000e+03, -2.92768246e+00, 1.03000000e+03
1.54060000e+03, -2.92476406e+00, 1.02400000e+03
1.54070000e+03, -2.92865732e+00, 1.03200000e+03
1.54080000e+03, -2.92379165e+00, 1.02200000e+03
1.54090000e+03, -2.92477118e+00, 1.02400000e+03
1.54100000e+03, -2.92623607e+00, 1.02700000e+03
1.54110000e+03, -2.92623853e+00, 1.02700000e+03
1.54120000e+03, -2.92085671e+00, 1.01600000e+03
1.54130000e+03, -2.91987295e+00, 1.01400000e+03
1.54140000e+03, -2.92380353e+00, 1.02200000e+03
1.54150000e+03, -2.92478305e+00, 1.02400000e+03
1.54160000e+03, -2.92429672e+00, 1.02300000e+03
1.54170000e+03, -2.92037339e+00, 1.01500000e+03
1.54180000e+03, -2.91938857e+00, 1.01300000e+03
1.54190000e+03, -2.91938976e+00, 1.01300000e+03
1.54200000e+03, -2.91939095e+00, 1.01300000e+03
1.54210000e+03, -2.92136259e+00, 1.01700000e+03
1.54220000e+03, -2.92381633e+00, 1.02200000e+03
1.54230000e+03, -2.92528390e+00, 1.02500000e+03
1.54240000e+03, -2.92626083e+00, 1.02700000e+03
1.54250000e+03, -2.92869166e+00, 1.03200000e+03
1.54260000e+03, -2.92966262e+00, 1.03400000e+03
1.54270000e+03, -2.92918190e+00, 1.03300000e+03
1.54280000e+03, -2.92966869e+00, 1.03400000e+03
1.54290000e+03, -2.92870371e+00, 1.03200000e+03
1.54300000e+03, -2.92530359e+00, 1.02500000e+03
1.54310000e+03, -2.92237043e+00, 1.01900000e+03
1.54320000e+03, -2.92286260e+00, 1.02000000e+03
1.54330000e+03, -2.91595415e+00, 1.00600000e+03
1.54340000e+03, -2.91196266e+00, 9.98000000e+02
1.54350000e+03, -2.90894739e+00, 9.92000000e+02
1.54360000e+03, -2.91246249e+00, 9.99000000e+02
1.54370000e+03, -2.91346240e+00, 1.00100000e+03
1.54380000e+03, -2.91146048e+00, 9.97000000e+02
1.54390000e+03, -2.91196146e+00, 9.98000000e+02
1.54400000e+03, -2.91595331e+00, 1.00600000e+03
1.54410000e+03, -2.91595386e+00, 1.00600000e+03
1.54420000e+03, -2.91793854e+00, 1.01000000e+03
1.54430000e+03, -2.91545806e+00, 1.00500000e+03
1.54440000e+03, -2.91942286e+00, 1.01300000e+03
1.54450000e+03, -2.91545971e+00, 1.00500000e+03
1.54460000e+03, -2.91246614e+00, 9.99000000e+02
1.54470000e+03, -2.91096229e+00, 9.96000000e+02
1.54480000e+03, -2.91346568e+00, 1.00100000e+03
1.54490000e+03, -2.91496204e+00, 1.00400000e+03
1.54500000e+03, -2.91695048e+00, 1.00800000e+03
1.54510000e+03, -2.91645493e+00, 1.00700000e+03
1.54520000e+03, -2.91794293e+00, 1.01000000e+03
1.54530000e+03, -2.91595971e+00, 1.00600000e+03
1.54540000e+03, -2.91146697e+00, 9.97000000e+02
1.54550000e+03, -2.91146669e+00, 9.97000000e+02
1.54560000e+03, -2.91196767e+00, 9.98000000e+02
1.54570000e+03, -2.91296849e+00, 1.00000000e+03
1.54580000e+03, -2.91046222e+00, 9.95000000e+02
1.54590000e+03, -2.91296803e+00, 1.00000000e+03
1.54600000e+03, -2.91096402e+00, 9.96000000e+02
1.54610000e+03, -2.91346741e+00, 1.00100000e+03
1.54620000e+03, -2.91296775e+00, 1.00000000e+03
1.54630000e+03, -2.91046148e+00, 9.95000000e+02
1.54640000e+03, -2.90895121e+00, 9.92000000e+02
1.54650000e+03, -2.90642394e+00, 9.87000000e+02
1.54660000e+03, -2.90743489e+00, 9.89000000e+02
1.54670000e+03, -2.91045808e+00, 9.95000000e+02
1.54680000e+03, -2.91196289e+00, 9.98000000e+02
1.54690000e+03, -2.91296371e+00, 1.00000000e+03
1.54700000e+03, -2.90894762e+00, 9.92000000e+02
1.54710000e+03, -2.90793781e+00, 9.90000000e+02
1.54720000e+03, -2.90489737e+00, 9.84000000e+02
1.54730000e+03, -2.90285923e+00, 9.80000000e+02
1.54740000e+03, -2.90489405e+00, 9.84000000e+02
1.54750000e+03, -2.90336585e+00, 9.81000000e+02
1.54760000e+03, -2.90285416e+00, 9.80000000e+02
1.54770000e+03, -2.90843330e+00, 9.91000000e+02
1.54780000e+03, -2.90944053e+00, 9.93000000e+02
1.54790000e+03, -2.91544597e+00, 1.00500000e+03
1.54800000e+03, -2.91594369e+00, 1.00600000e+03
1.54810000e+03, -2.91345295e+00, 1.00100000e+03
1.54820000e+03, -2.90387131e+00, 9.82000000e+02
1.54830000e+03, -2.89823723e+00, 9.71000000e+02
1.54840000e+03, -2.89977697e+00, 9.74000000e+02
1.54850000e+03, -2.90182375e+00, 9.78000000e+02
1.54860000e+03, -2.90386254e+00, 9.82000000e+02
1.54870000e+03, -2.90892678e+00, 9.92000000e+02
1.54880000e+03, -2.91043586e+00, 9.95000000e+02
1.54890000e+03, -2.91344143e+00, 1.00100000e+03
1.54900000e+03, -2.91890606e+00, 1.01200000e+03
1.54910000e+03, -2.91593389e+00, 1.00600000e+03
1.54920000e+03, -2.91144115e+00, 9.97000000e+02
1.54930000e+03, -2.91144087e+00, 9.97000000e+02
1.54940000e+03, -2.91294285e+00, 1.00000000e+03
1.54950000e+03, -2.90892677e+00, 9.92000000e+02
1.54960000e+03, -2.91194112e+00, 9.98000000e+02
1.54970000e+03, -2.90942963e+00, 9.93000000e+02
1.54980000e+03, -2.91194030e+00, 9.98000000e+02
1.54990000e+03, -2.91194012e+00, 9.98000000e+02
1.55000000e+03, -2.90892485e+00, 9.92000000e+02
1.55010000e+03, -2.90892412e+00, 9.92000000e+02
1.55020000e+03, -2.90740900e+00, 9.89000000e+02
1.55030000e+03, -2.90942617e+00, 9.93000000e+02
1.55040000e+03, -2.90992880e+00, 9.94000000e+02
1.55050000e+03, -2.91293729e+00, 1.00000000e+03
1.55060000e+03, -2.91592832e+00, 1.00600000e+03
1.55070000e+03, -2.91293783e+00, 1.00000000e+03
1.55080000e+03, -2.91642564e+00, 1.00700000e+03
1.55090000e+03, -2.91840843e+00, 1.01100000e+03
1.55100000e+03, -2.91791462e+00, 1.01000000e+03
1.55110000e+03, -2.91493637e+00, 1.00400000e+03
1.55120000e+03, -2.91543449e+00, 1.00500000e+03
1.55130000e+03, -2.91143892e+00, 9.97000000e+02
1.55140000e+03, -2.91244065e+00, 9.99000000e+02
1.55150000e+03, -2.91193981e+00, 9.98000000e+02
1.55160000e+03, -2.91244038e+00, 9.99000000e+02
1.55170000e+03, -2.91443829e+00, 1.00300000e+03
1.55180000e+03, -2.91593185e+00, 1.00600000e+03
1.55190000e+03, -2.91742122e+00, 1.00900000e+03
1.55200000e+03, -2.91543594e+00, 1.00500000e+03
1.55210000e+03, -2.91493863e+00, 1.00400000e+03
1.55220000e+03, -2.91692706e+00, 1.00800000e+03
1.55230000e+03, -2.91841367e+00, 1.01100000e+03
1.55240000e+03, -2.91841466e+00, 1.01100000e+03
1.55250000e+03, -2.91989713e+00, 1.01400000e+03
1.55260000e+03, -2.91294694e+00, 1.00000000e+03
1.55270000e+03, -2.91044067e+00, 9.95000000e+02
1.55280000e+03, -2.91294648e+00, 1.00000000e+03
1.55290000e+03, -2.90842611e+00, 9.91000000e+02
1.55300000e+03, -2.90943336e+00, 9.93000000e+02
1.55310000e+03, -2.90892895e+00, 9.92000000e+02
1.55320000e+03, -2.90437123e+00, 9.83000000e+02
1.55330000e+03, -2.90079641e+00, 9.76000000e+02
1.55340000e+03, -2.90639794e+00, 9.87000000e+02
1.55350000e+03, -2.90841901e+00, 9.91000000e+02
1.55360000e+03, -2.90740809e+00, 9.89000000e+02
1.55370000e+03, -2.90538074e+00, 9.85000000e+02
1.55380000e+03, -2.90942389e+00, 9.93000000e+02
1.55390000e+03, -2.91393457e+00, 1.00200000e+03
1.55400000e+03, -2.91343549e+00, 1.00100000e+03
1.55410000e+03, -2.91343558e+00, 1.00100000e+03
1.55420000e+03, -2.91293592e+00, 1.00000000e+03
1.55430000e+03, -2.91443368e+00, 1.00300000e+03
1.55440000e+03, -2.91692028e+00, 1.00800000e+03
1.55450000e+03, -2.91840688e+00, 1.01100000e+03
1.55460000e+03, -2.92136646e+00, 1.01700000e+03
1.55470000e+03, -2.92038373e+00, 1.01500000e+03
1.55480000e+03, -2.91841073e+00, 1.01100000e+03
1.55490000e+03, -2.91989320e+00, 1.01400000e+03
1.55500000e+03, -2.91890729e+00, 1.01200000e+03
1.55510000e+03, -2.92284539e+00, 1.02000000e+03
1.55520000e+03, -2.92382660e+00, 1.02200000e+03
1.55530000e+03, -2.92235870e+00, 1.01900000e+03
1.55540000e+03, -2.92186947e+00, 1.01800000e+03
1.55550000e+03, -2.92334239e+00, 1.02100000e+03
1.55560000e+03, -2.91445074e+00, 1.00300000e+03
1.55570000e+03, -2.91743313e+00, 1.00900000e+03
1.55580000e+03, -2.91743394e+00, 1.00900000e+03
1.55590000e+03, -2.91594591e+00, 1.00600000e+03
1.55600000e+03, -2.91941352e+00, 1.01300000e+03
1.55610000e+03, -2.92334784e+00, 1.02100000e+03
1.55620000e+03, -2.92334971e+00, 1.02100000e+03
1.55630000e+03, -2.92040461e+00, 1.01500000e+03
1.55640000e+03, -2.91892593e+00, 1.01200000e+03
1.55650000e+03, -2.91843269e+00, 1.01100000e+03
1.55660000e+03, -2.92040801e+00, 1.01500000e+03
1.55670000e+03, -2.91942315e+00, 1.01300000e+03
1.55680000e+03, -2.91545997e+00, 1.00500000e+03
1.55690000e+03, -2.91496266e+00, 1.00400000e+03
1.55700000e+03, -2.91744688e+00, 1.00900000e+03
1.55710000e+03, -2.91595885e+00, 1.00600000e+03
1.55720000e+03, -2.91546212e+00, 1.00500000e+03
1.55730000e+03, -2.91546256e+00, 1.00500000e+03
1.55740000e+03, -2.91794441e+00, 1.01000000e+03
1.55750000e+03, -2.91546390e+00, 1.00500000e+03
1.55760000e+03, -2.91645839e+00, 1.00700000e+03
1.55770000e+03, -2.91446896e+00, 1.00300000e+03
1.55780000e+03, -2.91096746e+00, 9.96000000e+02
1.55790000e+03, -2.91146886e+00, 9.97000000e+02
1.55800000e+03, -2.90794568e+00, 9.90000000e+02
1.55810000e+03, -2.90996091e+00, 9.94000000e+02
1.55820000e+03, -2.91296941e+00, 1.00000000e+03
1.55830000e+03, -2.90844903e+00, 9.91000000e+02
1.55840000e+03, -2.91446635e+00, 1.00300000e+03
1.55850000e+03, -2.91992032e+00, 1.01400000e+03
1.55860000e+03, -2.91645792e+00, 1.00700000e+03
1.55870000e+03, -2.91496675e+00, 1.00400000e+03
1.55880000e+03, -2.91397009e+00, 1.00200000e+03
1.55890000e+03, -2.91942938e+00, 1.01300000e+03
1.55900000e+03, -2.91794759e+00, 1.01000000e+03
1.55910000e+03, -2.91992477e+00, 1.01400000e+03
1.55920000e+03, -2.91893884e+00, 1.01200000e+03
1.55930000e+03, -2.91695971e+00, 1.00800000e+03
1.55940000e+03, -2.91894062e+00, 1.01200000e+03
1.55950000e+03, -2.91696149e+00, 1.00800000e+03
1.55960000e+03, -2.91844809e+00, 1.01100000e+03
1.55970000e+03, -2.92189905e+00, 1.01800000e+03
1.55980000e+03, -2.91795585e+00, 1.01000000e+03
1.55990000e+03, -2.91497759e+00, 1.00400000e+03
1.56000000e+03, -2.91845190e+00, 1.01100000e+03
1.56010000e+03, -2.92091958e+00, 1.01600000e+03
1.56020000e+03, -2.92239520e+00, 1.01900000e+03
1.56030000e+03, -2.92435575e+00, 1.02300000e+03
1.56040000e+03, -2.92288935e+00, 1.02000000e+03
1.56050000e+03, -2.92435955e+00, 1.02300000e+03
1.56060000e+03, -2.92631280e+00, 1.02700000e+03
1.56070000e+03, -2.92728794e+00, 1.02900000e+03
1.56080000e+03, -2.92729049e+00, 1.02900000e+03
1.56090000e+03, -2.92729303e+00, 1.02900000e+03
1.56100000e+03, -2.92778126e+00, 1.03000000e+03
1.56110000e+03, -2.92486275e+00, 1.02400000e+03
1.56120000e+03, -2.92143516e+00, 1.01700000e+03
1.56130000e+03, -2.91748797e+00, 1.00900000e+03
1.56140000e+03, -2.91599994e+00, 1.00600000e+03
1.56150000e+03, -2.91798460e+00, 1.01000000e+03
1.56160000e+03, -2.91749019e+00, 1.00900000e+03
1.56170000e+03, -2.91550489e+00, 1.00500000e+03
1.56180000e+03, -2.91699565e+00, 1.00800000e+03
1.56190000e+03, -2.91699636e+00, 1.00800000e+03
1.56200000e+03, -2.91550675e+00, 1.00500000e+03
1.56210000e+03, -2.91201242e+00, 9.98000000e+02
1.56220000e+03, -2.91401225e+00, 1.00200000e+03
1.56230000e+03, -2.91650123e+00, 1.00700000e+03
1.56240000e+03, -2.91600508e+00, 1.00600000e+03
1.56250000e+03, -2.91401358e+00, 1.00200000e+03
1.56260000e+03, -2.91550852e+00, 1.00500000e+03
1.56270000e+03, -2.91650300e+00, 1.00700000e+03
1.56280000e+03, -2.91650362e+00, 1.00700000e+03
1.56290000e+03, -2.92046074e+00, 1.01500000e+03
1.56300000e+03, -2.92095443e+00, 1.01600000e+03
1.56310000e+03, -2.91700325e+00, 1.00800000e+03
1.56320000e+03, -2.91848985e+00, 1.01100000e+03
1.56330000e+03, -2.91750072e+00, 1.00900000e+03
1.56340000e+03, -2.91551541e+00, 1.00500000e+03
1.56350000e+03, -2.91402109e+00, 1.00200000e+03
1.56360000e+03, -2.91302226e+00, 1.00000000e+03
1.56370000e+03, -2.91302226e+00, 1.00000000e+03
1.56380000e+03, -2.91700635e+00, 1.00800000e+03
1.56390000e+03, -2.91452072e+00, 1.00300000e+03
1.56400000e+03, -2.91101922e+00, 9.96000000e+02
1.56410000e+03, -2.90850251e+00, 9.91000000e+02
1.56420000e+03, -2.90850171e+00, 9.91000000e+02
1.56430000e+03, -2.90950897e+00, 9.93000000e+02
1.56440000e+03, -2.90698436e+00, 9.88000000e+02
1.56450000e+03, -2.90240777e+00, 9.79000000e+02
1.56460000e+03, -2.90342630e+00, 9.81000000e+02
1.56470000e+03, -2.90240419e+00, 9.79000000e+02
1.56480000e+03, -2.90697784e+00, 9.88000000e+02
1.56490000e+03, -2.90545624e+00, 9.85000000e+02
1.56500000e+03, -2.90748125e+00, 9.89000000e+02
1.56510000e+03, -2.90392876e+00, 9.82000000e+02
1.56520000e+03, -2.90137482e+00, 9.77000000e+02
