Time (ps) dt = 0.005 ps, Potential energy (eV/cell) dt = 0.005 ps, Kinetic energy (eV/cell) dt = 0.005 ps, Total energy (ev/cell) dt = 0.005 ps, Time (ps) dt = 0.010 ps, Potential energy (eV/cell) dt = 0.010 ps, Kinetic energy (eV/cell) dt = 0.010 ps, Total energy (ev/cell) dt = 0.010 ps, Time (ps) dt = 0.020 ps, Potential energy (eV/cell) dt = 0.020 ps, Kinetic energy (eV/cell) dt = 0.020 ps, Total energy (ev/cell) dt = 0.020 ps
1.83000000e+00, 3.75171331e-01, 4.05539414e-01, 7.80710744e-01, 3.66000000e+00, 4.05843199e-01, 3.51192118e-01, 7.57035317e-01, 7.32000000e+00, 5.40204921e+01, 3.00192737e+05, 3.00246757e+05
1.83500000e+00, 3.85210874e-01, 3.95654834e-01, 7.80865708e-01, 3.67000000e+00, 4.05207115e-01, 3.52321179e-01, 7.57528294e-01, 7.34000000e+00, 5.69410051e+01, 3.00884915e+05, 3.00941856e+05
1.84000000e+00, 3.96610164e-01, 3.84464807e-01, 7.81074971e-01, 3.68000000e+00, 3.91208529e-01, 3.64931783e-01, 7.56140313e-01, 7.36000000e+00, 6.13708963e+01, 3.06658297e+05, 3.06719668e+05
1.84500000e+00, 4.06380549e-01, 3.74895253e-01, 7.81275802e-01, 3.69000000e+00, 3.80356629e-01, 3.75774741e-01, 7.56131370e-01, 7.38000000e+00, 4.68601860e+01, 3.08186298e+05, 3.08233158e+05
1.85000000e+00, 4.11517027e-01, 3.69877699e-01, 7.81394726e-01, 3.70000000e+00, 3.75503737e-01, 3.80545374e-01, 7.56049111e-01, 7.40000000e+00, 5.45930746e+01, 3.08168577e+05, 3.08223170e+05
1.85500000e+00, 4.10451134e-01, 3.70859158e-01, 7.81310292e-01, 3.71000000e+00, 3.76615885e-01, 3.79564061e-01, 7.56179946e-01, 7.42000000e+00, 5.37236100e+01, 3.08973930e+05, 3.09027654e+05
1.86000000e+00, 4.04533399e-01, 3.76546853e-01, 7.81080252e-01, 3.72000000e+00, 3.81266855e-01, 3.75248342e-01, 7.56515196e-01, 7.44000000e+00, 4.83222174e+01, 3.09433377e+05, 3.09481699e+05
1.86500000e+00, 3.97357184e-01, 3.83501162e-01, 7.80858346e-01, 3.73000000e+00, 3.83087185e-01, 3.73105505e-01, 7.56192689e-01, 7.46000000e+00, 4.68492665e+01, 3.08722441e+05, 3.08769291e+05
1.87000000e+00, 3.92557047e-01, 3.88211393e-01, 7.80768439e-01, 3.74000000e+00, 3.83865261e-01, 3.72736333e-01, 7.56601594e-01, 7.48000000e+00, 4.68213805e+01, 3.09377931e+05, 3.09424753e+05
1.87500000e+00, 3.92055399e-01, 3.88681400e-01, 7.80736798e-01, 3.75000000e+00, 3.79501962e-01, 3.76992653e-01, 7.56494615e-01, 7.50000000e+00, 4.89650822e+01, 3.10706591e+05, 3.10755556e+05
1.88000000e+00, 3.95961533e-01, 3.84863646e-01, 7.80825179e-01, 3.76000000e+00, 3.71776623e-01, 3.84010645e-01, 7.55787267e-01, 7.52000000e+00, 6.09247067e+01, 3.12267980e+05, 3.12328905e+05
1.88500000e+00, 4.02183964e-01, 3.78878246e-01, 7.81062210e-01, 3.77000000e+00, 3.72558276e-01, 3.82453231e-01, 7.55011508e-01, 7.54000000e+00, 4.67218174e+01, 3.14085172e+05, 3.14131893e+05
1.89000000e+00, 4.06593191e-01, 3.74719598e-01, 7.81312789e-01, 3.78000000e+00, 3.87015894e-01, 3.69536754e-01, 7.56552648e-01, 7.56000000e+00, 5.75949957e+01, 3.16330305e+05, 3.16387900e+05
1.89500000e+00, 4.05304183e-01, 3.76118855e-01, 7.81423037e-01, 3.79000000e+00, 3.95149961e-01, 3.62150510e-01, 7.57300471e-01, 7.58000000e+00, 5.11880425e+01, 3.20958035e+05, 3.21009223e+05
1.90000000e+00, 3.97205945e-01, 3.84042523e-01, 7.81248469e-01, 3.80000000e+00, 3.86170351e-01, 3.69861598e-01, 7.56031949e-01, 7.60000000e+00, 5.64732352e+01, 3.23033852e+05, 3.23090326e+05
1.90500000e+00, 3.84827703e-01, 3.96101185e-01, 7.80928888e-01, 3.81000000e+00, 3.78222494e-01, 3.77184714e-01, 7.55407208e-01, 7.62000000e+00, 5.39274640e+01, 3.25451804e+05, 3.25505732e+05
1.91000000e+00, 3.72693458e-01, 4.07950351e-01, 7.80643808e-01, 3.82000000e+00, 3.83790090e-01, 3.71729890e-01, 7.55519980e-01, 7.64000000e+00, 5.31670732e+01, 3.25925025e+05, 3.25978192e+05
1.91500000e+00, 3.64880644e-01, 4.15646298e-01, 7.80526942e-01, 3.83000000e+00, 3.96599546e-01, 3.60927573e-01, 7.57527119e-01, 7.66000000e+00, 4.95575870e+01, 3.26488639e+05, 3.26538197e+05
1.92000000e+00, 3.63239329e-01, 4.17318392e-01, 7.80557721e-01, 3.84000000e+00, 3.90143804e-01, 3.66657664e-01, 7.56801468e-01, 7.68000000e+00, 4.72535088e+01, 3.27058313e+05, 3.27105567e+05
1.92500000e+00, 3.67414081e-01, 4.13219375e-01, 7.80633456e-01, 3.85000000e+00, 3.73440775e-01, 3.81438460e-01, 7.54879235e-01, 7.70000000e+00, 4.81827846e+01, 3.26878555e+05, 3.26926738e+05
1.93000000e+00, 3.75800908e-01, 4.04982458e-01, 7.80783366e-01, 3.86000000e+00, 3.71534934e-01, 3.84299463e-01, 7.55834396e-01, 7.72000000e+00, 5.15940775e+01, 3.27290672e+05, 3.27342266e+05
1.93500000e+00, 3.85717069e-01, 3.95273600e-01, 7.80990669e-01, 3.87000000e+00, 3.75773978e-01, 3.80390188e-01, 7.56164166e-01, 7.74000000e+00, 4.70904124e+01, 3.27849299e+05, 3.27896389e+05
1.94000000e+00, 3.93927272e-01, 3.87249496e-01, 7.81176768e-01, 3.88000000e+00, 3.77227693e-01, 3.79304504e-01, 7.56532197e-01, 7.76000000e+00, 6.10558251e+01, 3.27858631e+05, 3.27919687e+05
1.94500000e+00, 3.97943416e-01, 3.83285542e-01, 7.81228958e-01, 3.89000000e+00, 3.76426687e-01, 3.78344087e-01, 7.54770774e-01, 7.78000000e+00, 5.30273523e+01, 3.27571893e+05, 3.27624921e+05
1.95000000e+00, 3.97437470e-01, 3.83699945e-01, 7.81137415e-01, 3.90000000e+00, 3.93088988e-01, 3.63172109e-01, 7.56261097e-01, 7.80000000e+00, 5.61350148e+01, 3.28215024e+05, 3.28271159e+05
1.95500000e+00, 3.93956762e-01, 3.87061276e-01, 7.81018038e-01, 3.91000000e+00, 4.07601460e-01, 3.50461113e-01, 7.58062574e-01, 7.82000000e+00, 5.41521181e+01, 3.31102395e+05, 3.31156548e+05
1.96000000e+00, 3.89239327e-01, 3.91736749e-01, 7.80976077e-01, 3.92000000e+00, 3.94080028e-01, 3.62000848e-01, 7.56080875e-01, 7.84000000e+00, 5.13981958e+01, 3.32727783e+05, 3.32779181e+05
1.96500000e+00, 3.84137398e-01, 3.96818751e-01, 7.80956149e-01, 3.93000000e+00, 3.76521625e-01, 3.78224590e-01, 7.54746215e-01, 7.86000000e+00, 5.89126028e+01, 3.35636836e+05, 3.35695749e+05
1.97000000e+00, 3.79200062e-01, 4.01679151e-01, 7.80879213e-01, 3.94000000e+00, 3.75561759e-01, 3.80109883e-01, 7.55671643e-01, 7.88000000e+00, 5.27250843e+01, 3.40779316e+05, 3.40832041e+05
1.97500000e+00, 3.75348708e-01, 4.05504306e-01, 7.80853014e-01, 3.95000000e+00, 3.79248099e-01, 3.77998145e-01, 7.57246244e-01, 7.90000000e+00, 5.05732558e+01, 3.41116890e+05, 3.41167464e+05
1.98000000e+00, 3.73045000e-01, 4.07831916e-01, 7.80876916e-01, 3.96000000e+00, 3.70033827e-01, 3.86017647e-01, 7.56051474e-01, 7.92000000e+00, 5.43883262e+01, 3.41535523e+05, 3.41589911e+05
1.98500000e+00, 3.72081508e-01, 4.08815406e-01, 7.80896914e-01, 3.97000000e+00, 3.63693940e-01, 3.91833938e-01, 7.55527878e-01, 7.94000000e+00, 5.02363107e+01, 3.43254668e+05, 3.43304905e+05
1.99000000e+00, 3.72011442e-01, 4.08870474e-01, 7.80881917e-01, 3.98000000e+00, 3.70747422e-01, 3.85688620e-01, 7.56436042e-01, 7.96000000e+00, 5.98592512e+01, 3.46324871e+05, 3.46384730e+05
1.99500000e+00, 3.72922696e-01, 4.07903240e-01, 7.80825936e-01, 3.99000000e+00, 3.81848169e-01, 3.74270531e-01, 7.56118701e-01, 7.98000000e+00, 5.36498723e+01, 3.49016298e+05, 3.49069948e+05
2.00000000e+00, 3.75601515e-01, 4.05221589e-01, 7.80823104e-01, 4.00000000e+00, 3.96340439e-01, 3.60687978e-01, 7.57028417e-01, 8.00000000e+00, 5.37682747e+01, 3.48878562e+05, 3.48932330e+05
2.00500000e+00, 3.80627887e-01, 4.00154353e-01, 7.80782240e-01, 4.01000000e+00, 4.02429146e-01, 3.55107314e-01, 7.57536460e-01, 8.02000000e+00, 5.24073788e+01, 3.49592832e+05, 3.49645240e+05
2.01000000e+00, 3.88316568e-01, 3.92528776e-01, 7.80845344e-01, 4.02000000e+00, 3.94653394e-01, 3.61970481e-01, 7.56623875e-01, 8.04000000e+00, 5.71080385e+01, 3.52679754e+05, 3.52736862e+05
2.01500000e+00, 3.97656711e-01, 3.83341621e-01, 7.80998332e-01, 4.03000000e+00, 3.86880674e-01, 3.68797650e-01, 7.55678324e-01, 8.06000000e+00, 5.55857392e+01, 3.54728610e+05, 3.54784196e+05
2.02000000e+00, 4.06302484e-01, 3.74945745e-01, 7.81248229e-01, 4.04000000e+00, 3.89775954e-01, 3.67007646e-01, 7.56783600e-01, 8.08000000e+00, 5.19891646e+01, 3.56743238e+05, 3.56795227e+05
2.02500000e+00, 4.11218591e-01, 3.70177783e-01, 7.81396375e-01, 4.05000000e+00, 3.88471682e-01, 3.68548917e-01, 7.57020599e-01, 8.10000000e+00, 6.12676973e+01, 3.57781873e+05, 3.57843141e+05
2.03000000e+00, 4.10713352e-01, 3.70614864e-01, 7.81328216e-01, 4.06000000e+00, 3.78619543e-01, 3.77372756e-01, 7.55992299e-01, 8.12000000e+00, 4.64500653e+01, 3.58416313e+05, 3.58462763e+05
2.03500000e+00, 4.05662828e-01, 3.75499797e-01, 7.81162625e-01, 4.07000000e+00, 3.74912147e-01, 3.80756268e-01, 7.55668415e-01, 8.14000000e+00, 6.07499835e+01, 3.59498766e+05, 3.59559516e+05
2.04000000e+00, 3.98585371e-01, 3.82355098e-01, 7.80940469e-01, 4.08000000e+00, 3.84196673e-01, 3.72184446e-01, 7.56381119e-01, 8.16000000e+00, 4.39667362e+01, 3.63054610e+05, 3.63098576e+05
2.04500000e+00, 3.92692582e-01, 3.88080204e-01, 7.80772785e-01, 4.09000000e+00, 3.95311669e-01, 3.62379647e-01, 7.57691316e-01, 8.18000000e+00, 6.06779132e+01, 3.65500955e+05, 3.65561633e+05
2.05000000e+00, 3.90449472e-01, 3.90327153e-01, 7.80776625e-01, 4.10000000e+00, 3.90563474e-01, 3.66834010e-01, 7.57397484e-01, 8.20000000e+00, 5.00645362e+01, 3.69377961e+05, 3.69428026e+05
2.05500000e+00, 3.91987524e-01, 3.88896183e-01, 7.80883706e-01, 4.11000000e+00, 3.72450854e-01, 3.83573024e-01, 7.56023878e-01, 8.22000000e+00, 5.00283488e+01, 3.71173494e+05, 3.71223523e+05
2.06000000e+00, 3.95041002e-01, 3.86026961e-01, 7.81067963e-01, 4.12000000e+00, 3.63006497e-01, 3.91638421e-01, 7.54644918e-01, 8.24000000e+00, 5.20200870e+01, 3.72773344e+05, 3.72825364e+05
2.06500000e+00, 3.96387513e-01, 3.84777299e-01, 7.81164812e-01, 4.13000000e+00, 3.79588325e-01, 3.76783519e-01, 7.56371844e-01, 8.26000000e+00, 6.15292128e+01, 3.75111168e+05, 3.75172697e+05
2.07000000e+00, 3.94336331e-01, 3.86773196e-01, 7.81109527e-01, 4.14000000e+00, 3.97043343e-01, 3.60708823e-01, 7.57752166e-01, 8.28000000e+00, 4.97626817e+01, 3.77094335e+05, 3.77144097e+05
2.07500000e+00, 3.89407019e-01, 3.91644013e-01, 7.81051032e-01, 4.15000000e+00, 3.95512296e-01, 3.60599553e-01, 7.56111849e-01, 8.30000000e+00, 4.36176365e+01, 3.78018384e+05, 3.78062002e+05
2.08000000e+00, 3.82786290e-01, 3.98195399e-01, 7.80981689e-01, 4.16000000e+00, 3.92105654e-01, 3.64234762e-01, 7.56340416e-01, 8.32000000e+00, 5.15216970e+01, 3.79042445e+05, 3.79093967e+05
2.08500000e+00, 3.76087256e-01, 4.04698037e-01, 7.80785293e-01, 4.17000000e+00, 3.89873039e-01, 3.66397301e-01, 7.56270339e-01, 8.34000000e+00, 4.89496877e+01, 3.80232182e+05, 3.80281132e+05
2.09000000e+00, 3.71804210e-01, 4.08830478e-01, 7.80634688e-01, 4.18000000e+00, 3.87618365e-01, 3.68770866e-01, 7.56389231e-01, 8.36000000e+00, 6.00645311e+01, 3.81723992e+05, 3.81784056e+05
2.09500000e+00, 3.72027459e-01, 4.08541409e-01, 7.80568868e-01, 4.19000000e+00, 3.82657388e-01, 3.73818412e-01, 7.56475801e-01, 8.38000000e+00, 5.25302458e+01, 3.85052125e+05, 3.85104655e+05
2.10000000e+00, 3.77747442e-01, 4.02912826e-01, 7.80660268e-01, 4.20000000e+00, 3.72743305e-01, 3.83910287e-01, 7.56653593e-01, 8.40000000e+00, 6.20910136e+01, 3.84754806e+05, 3.84816897e+05
2.10500000e+00, 3.87584098e-01, 3.93313948e-01, 7.80898046e-01, 4.21000000e+00, 3.59528537e-01, 3.96050273e-01, 7.55578810e-01, 8.42000000e+00, 5.25766227e+01, 3.85833903e+05, 3.85886479e+05
2.11000000e+00, 3.97712851e-01, 3.83494456e-01, 7.81207307e-01, 4.22000000e+00, 3.59123424e-01, 3.95549963e-01, 7.54673387e-01, 8.44000000e+00, 4.88389743e+01, 3.86274301e+05, 3.86323140e+05
2.11500000e+00, 4.03216186e-01, 3.78191484e-01, 7.81407671e-01, 4.23000000e+00, 3.80421398e-01, 3.75859500e-01, 7.56280897e-01, 8.46000000e+00, 4.87238076e+01, 3.86983186e+05, 3.87031910e+05
2.12000000e+00, 4.00957260e-01, 3.80380065e-01, 7.81337325e-01, 4.24000000e+00, 4.00540413e-01, 3.57060117e-01, 7.57600530e-01, 8.48000000e+00, 5.18684226e+01, 3.86607820e+05, 3.86659688e+05
2.12500000e+00, 3.91861140e-01, 3.89194596e-01, 7.81055735e-01, 4.25000000e+00, 3.97887976e-01, 3.59072253e-01, 7.56960229e-01, 8.50000000e+00, 5.59148779e+01, 3.88253933e+05, 3.88309848e+05
2.13000000e+00, 3.80367858e-01, 4.00350260e-01, 7.80718117e-01, 4.26000000e+00, 3.83378753e-01, 3.70975796e-01, 7.54354548e-01, 8.52000000e+00, 5.92550431e+01, 3.90979883e+05, 3.91039138e+05
2.13500000e+00, 3.71638078e-01, 4.08943038e-01, 7.80581116e-01, 4.27000000e+00, 3.91157110e-01, 3.64075078e-01, 7.55232188e-01, 8.54000000e+00, 4.52755504e+01, 3.93199680e+05, 3.93244955e+05
2.14000000e+00, 3.68384039e-01, 4.12203147e-01, 7.80587185e-01, 4.28000000e+00, 4.08269082e-01, 3.50072470e-01, 7.58341552e-01, 8.56000000e+00, 5.54650567e+01, 3.94250001e+05, 3.94305466e+05
2.14500000e+00, 3.70508795e-01, 4.10278716e-01, 7.80787512e-01, 4.29000000e+00, 3.95183138e-01, 3.61303476e-01, 7.56486614e-01, 8.58000000e+00, 5.22755178e+01, 3.94580271e+05, 3.94632546e+05
2.15000000e+00, 3.75229906e-01, 4.05765151e-01, 7.80995057e-01, 4.30000000e+00, 3.76248727e-01, 3.77650757e-01, 7.53899484e-01, 8.60000000e+00, 5.32143367e+01, 3.93689592e+05, 3.93742806e+05
2.15500000e+00, 3.79577030e-01, 4.01469931e-01, 7.81046961e-01, 4.31000000e+00, 3.86388794e-01, 3.69494192e-01, 7.55882986e-01, 8.62000000e+00, 4.63322355e+01, 3.94766174e+05, 3.94812507e+05
2.16000000e+00, 3.82818575e-01, 3.98124445e-01, 7.80943020e-01, 4.32000000e+00, 4.01438700e-01, 3.55710134e-01, 7.57148834e-01, 8.64000000e+00, 5.59877755e+01, 3.97581089e+05, 3.97637077e+05
2.16500000e+00, 3.86278432e-01, 3.94607887e-01, 7.80886319e-01, 4.33000000e+00, 4.00437163e-01, 3.56591949e-01, 7.57029112e-01, 8.66000000e+00, 5.53777657e+01, 3.98660196e+05, 3.98715574e+05
2.17000000e+00, 3.90625280e-01, 3.90361165e-01, 7.80986445e-01, 4.34000000e+00, 3.84227565e-01, 3.71905335e-01, 7.56132900e-01, 8.68000000e+00, 4.21101704e+01, 3.98108292e+05, 3.98150403e+05
2.17500000e+00, 3.94014513e-01, 3.87225053e-01, 7.81239567e-01, 4.35000000e+00, 3.68656529e-01, 3.86545946e-01, 7.55202475e-01, 8.70000000e+00, 6.02200632e+01, 4.00777252e+05, 4.00837472e+05
2.18000000e+00, 3.93184149e-01, 3.88138355e-01, 7.81322504e-01, 4.36000000e+00, 3.66658792e-01, 3.89914816e-01, 7.56573608e-01, 8.72000000e+00, 4.83354420e+01, 4.02912039e+05, 4.02960374e+05
2.18500000e+00, 3.87692542e-01, 3.93330446e-01, 7.81022988e-01, 4.37000000e+00, 3.62196529e-01, 3.94026814e-01, 7.56223343e-01, 8.74000000e+00, 6.17293756e+01, 4.05058866e+05, 4.05120595e+05
2.19000000e+00, 3.82048158e-01, 3.98545358e-01, 7.80593515e-01, 4.38000000e+00, 3.60080974e-01, 3.94742061e-01, 7.54823035e-01, 8.76000000e+00, 5.81932729e+01, 4.08463144e+05, 4.08521337e+05
2.19500000e+00, 3.82478051e-01, 3.97930823e-01, 7.80408874e-01, 4.39000000e+00, 3.76939024e-01, 3.79387295e-01, 7.56326320e-01, 8.78000000e+00, 5.60206591e+01, 4.08350710e+05, 4.08406731e+05
2.20000000e+00, 3.91577054e-01, 3.89048110e-01, 7.80625165e-01, 4.40000000e+00, 3.92877698e-01, 3.64691045e-01, 7.57568743e-01, 8.80000000e+00, 4.93838426e+01, 4.07719827e+05, 4.07769211e+05
2.20500000e+00, 4.05778951e-01, 3.75349112e-01, 7.81128063e-01, 4.41000000e+00, 3.91621378e-01, 3.65127464e-01, 7.56748841e-01, 8.82000000e+00, 5.62783764e+01, 4.07742784e+05, 4.07799062e+05
2.21000000e+00, 4.17049170e-01, 3.64562759e-01, 7.81611929e-01, 4.42000000e+00, 3.84345496e-01, 3.72212779e-01, 7.56558276e-01, 8.84000000e+00, 5.63195287e+01, 4.07615298e+05, 4.07671618e+05
2.21500000e+00, 4.18143678e-01, 3.63553175e-01, 7.81696854e-01, 4.43000000e+00, 3.78828145e-01, 3.77148078e-01, 7.55976223e-01, 8.86000000e+00, 5.31275952e+01, 4.08940326e+05, 4.08993454e+05
2.22000000e+00, 4.08096657e-01, 3.73236120e-01, 7.81332777e-01, 4.44000000e+00, 3.81739727e-01, 3.74373232e-01, 7.56112960e-01, 8.88000000e+00, 5.39114047e+01, 4.10506601e+05, 4.10560513e+05
2.22500000e+00, 3.92532883e-01, 3.88296878e-01, 7.80829762e-01, 4.45000000e+00, 3.90708983e-01, 3.65323418e-01, 7.56032401e-01, 8.90000000e+00, 5.32030191e+01, 4.12192252e+05, 4.12245455e+05
2.23000000e+00, 3.79455125e-01, 4.01053532e-01, 7.80508657e-01, 4.46000000e+00, 4.05785924e-01, 3.51044985e-01, 7.56830909e-01, 8.92000000e+00, 7.01341360e+01, 4.19344635e+05, 4.19414769e+05
2.23500000e+00, 3.74440208e-01, 4.06034708e-01, 7.80474916e-01, 4.47000000e+00, 4.11886235e-01, 3.45856353e-01, 7.57742588e-01, 8.94000000e+00, 4.86708325e+01, 4.34540729e+05, 4.34589400e+05
2.24000000e+00, 3.78451954e-01, 4.02228379e-01, 7.80680333e-01, 4.48000000e+00, 3.93255026e-01, 3.63279332e-01, 7.56534358e-01, 8.96000000e+00, 5.45543025e+01, 4.36322987e+05, 4.36377541e+05
2.24500000e+00, 3.88340986e-01, 3.92715016e-01, 7.81056002e-01, 4.49000000e+00, 3.70279689e-01, 3.84529211e-01, 7.54808900e-01, 8.98000000e+00, 5.77614709e+01, 4.39229760e+05, 4.39287522e+05
2.25000000e+00, 3.98755045e-01, 3.82527231e-01, 7.81282276e-01, 4.50000000e+00, 3.68117290e-01, 3.87574041e-01, 7.55691331e-01, 9.00000000e+00, 4.58574018e+01, 4.42088519e+05, 4.42134377e+05
2.25500000e+00, 4.05616336e-01, 3.75782705e-01, 7.81399041e-01, 4.51000000e+00, 3.78205347e-01, 3.77790137e-01, 7.55995484e-01, 9.02000000e+00, 5.29965886e+01, 4.42865662e+05, 4.42918659e+05
2.26000000e+00, 4.06929685e-01, 3.74532172e-01, 7.81461857e-01, 4.52000000e+00, 3.93244794e-01, 3.63558690e-01, 7.56803484e-01, 9.04000000e+00, 5.36883042e+01, 4.45331617e+05, 4.45385305e+05
2.26500000e+00, 4.02311290e-01, 3.79075553e-01, 7.81386842e-01, 4.53000000e+00, 4.00510102e-01, 3.56555334e-01, 7.57065435e-01, 9.06000000e+00, 4.86550649e+01, 4.48461368e+05, 4.48510023e+05
2.27000000e+00, 3.93286521e-01, 3.87911457e-01, 7.81197978e-01, 4.54000000e+00, 3.92233736e-01, 3.64868507e-01, 7.57102243e-01, 9.08000000e+00, 5.00791372e+01, 4.49929770e+05, 4.49979849e+05
2.27500000e+00, 3.83087094e-01, 3.97877642e-01, 7.80964736e-01, 4.55000000e+00, 3.67544956e-01, 3.88746866e-01, 7.56291822e-01, 9.10000000e+00, 5.53864557e+01, 4.51152926e+05, 4.51208313e+05
2.28000000e+00, 3.75158864e-01, 4.05659838e-01, 7.80818702e-01, 4.56000000e+00, 3.44384691e-01, 4.09187056e-01, 7.53571748e-01, 9.12000000e+00, 6.72738197e+01, 4.55211381e+05, 4.55278654e+05
2.28500000e+00, 3.71893945e-01, 4.08871453e-01, 7.80765399e-01, 4.57000000e+00, 3.59525743e-01, 3.95093860e-01, 7.54619603e-01, 9.14000000e+00, 5.10851834e+01, 4.60370778e+05, 4.60421863e+05
2.29000000e+00, 3.74307687e-01, 4.06483371e-01, 7.80791058e-01, 4.58000000e+00, 4.00181420e-01, 3.57553111e-01, 7.57734531e-01, 9.16000000e+00, 5.63834470e+01, 4.60330250e+05, 4.60386633e+05
2.29500000e+00, 3.81609469e-01, 3.99326496e-01, 7.80935965e-01, 4.59000000e+00, 4.19205437e-01, 3.40540623e-01, 7.59746060e-01, 9.18000000e+00, 5.32635617e+01, 4.59950939e+05, 4.60004202e+05
2.30000000e+00, 3.91073198e-01, 3.90115278e-01, 7.81188476e-01, 4.60000000e+00, 3.91269442e-01, 3.64931899e-01, 7.56201341e-01, 9.20000000e+00, 5.25039314e+01, 4.60477515e+05, 4.60530019e+05
2.30500000e+00, 3.98734522e-01, 3.82650770e-01, 7.81385292e-01, 4.61000000e+00, 3.66432020e-01, 3.87223710e-01, 7.53655730e-01, 9.22000000e+00, 5.53263802e+01, 4.62405774e+05, 4.62461100e+05
2.31000000e+00, 4.01346693e-01, 3.80085771e-01, 7.81432464e-01, 4.62000000e+00, 3.81872923e-01, 3.74777015e-01, 7.56649938e-01, 9.24000000e+00, 5.28431216e+01, 4.64212830e+05, 4.64265674e+05
2.31500000e+00, 3.98104908e-01, 3.83149354e-01, 7.81254261e-01, 4.63000000e+00, 3.99326123e-01, 3.58977567e-01, 7.58303690e-01, 9.26000000e+00, 5.54497146e+01, 4.68919444e+05, 4.68974894e+05
2.32000000e+00, 3.91263951e-01, 3.89733049e-01, 7.80996999e-01, 4.64000000e+00, 3.89964164e-01, 3.67377420e-01, 7.57341584e-01, 9.28000000e+00, 5.05286952e+01, 4.74136040e+05, 4.74186569e+05
2.32500000e+00, 3.84622060e-01, 3.96140768e-01, 7.80762829e-01, 4.65000000e+00, 3.68535640e-01, 3.86778392e-01, 7.55314032e-01, 9.30000000e+00, 5.13788740e+01, 4.75362125e+05, 4.75413504e+05
2.33000000e+00, 3.81820259e-01, 3.98814355e-01, 7.80634614e-01, 4.66000000e+00, 3.66171977e-01, 3.89053299e-01, 7.55225276e-01, 9.32000000e+00, 4.94496283e+01, 4.75720692e+05, 4.75770142e+05
2.33500000e+00, 3.84329927e-01, 3.96448315e-01, 7.80778242e-01, 4.67000000e+00, 3.83958101e-01, 3.73378993e-01, 7.57337095e-01, 9.34000000e+00, 5.34169457e+01, 4.74580580e+05, 4.74633997e+05
2.34000000e+00, 3.89949720e-01, 3.91132926e-01, 7.81082646e-01, 4.68000000e+00, 3.92475486e-01, 3.64874563e-01, 7.57350049e-01, 9.36000000e+00, 5.43780009e+01, 4.74421888e+05, 4.74476266e+05
2.34500000e+00, 3.94028162e-01, 3.87280799e-01, 7.81308960e-01, 4.69000000e+00, 3.89715333e-01, 3.66456220e-01, 7.56171553e-01, 9.38000000e+00, 5.14827337e+01, 4.74478542e+05, 4.74530024e+05
2.35000000e+00, 3.92659591e-01, 3.88638087e-01, 7.81297679e-01, 4.70000000e+00, 3.89111829e-01, 3.67862514e-01, 7.56974343e-01, 9.40000000e+00, 6.10948285e+01, 4.72062558e+05, 4.72123653e+05
2.35500000e+00, 3.85376682e-01, 3.95735026e-01, 7.81111708e-01, 4.71000000e+00, 3.83545734e-01, 3.72530608e-01, 7.56076343e-01, 9.42000000e+00, 5.49938252e+01, 4.72510694e+05, 4.72565688e+05
2.36000000e+00, 3.74774366e-01, 4.06096798e-01, 7.80871164e-01, 4.72000000e+00, 3.84466965e-01, 3.70482367e-01, 7.54949331e-01, 9.44000000e+00, 5.47052370e+01, 4.72316672e+05, 4.72371377e+05
2.36500000e+00, 3.64742270e-01, 4.15924429e-01, 7.80666698e-01, 4.73000000e+00, 4.02940142e-01, 3.54172844e-01, 7.57112986e-01, 9.46000000e+00, 4.94166870e+01, 4.72401418e+05, 4.72450835e+05
2.37000000e+00, 3.58694290e-01, 4.21923389e-01, 7.80617679e-01, 4.74000000e+00, 4.10381492e-01, 3.47607333e-01, 7.57988826e-01, 9.48000000e+00, 6.65130372e+01, 4.73181932e+05, 4.73248445e+05
2.37500000e+00, 3.58329951e-01, 4.22254103e-01, 7.80584054e-01, 4.75000000e+00, 3.92149532e-01, 3.64833016e-01, 7.56982547e-01, 9.50000000e+00, 4.34799304e+01, 4.83020431e+05, 4.83063911e+05
2.38000000e+00, 3.64054529e-01, 4.16647551e-01, 7.80702080e-01, 4.76000000e+00, 3.64154535e-01, 3.90920359e-01, 7.55074894e-01, 9.52000000e+00, 5.59771108e+01, 4.82966922e+05, 4.83022900e+05
2.38500000e+00, 3.74526116e-01, 4.06318797e-01, 7.80844913e-01, 4.77000000e+00, 3.54860919e-01, 4.00116657e-01, 7.54977577e-01, 9.54000000e+00, 5.03527095e+01, 4.83267115e+05, 4.83317468e+05
2.39000000e+00, 3.87763565e-01, 3.93227964e-01, 7.80991529e-01, 4.78000000e+00, 3.65092991e-01, 3.92155478e-01, 7.57248469e-01, 9.56000000e+00, 4.76135477e+01, 4.83789797e+05, 4.83837411e+05
2.39500000e+00, 4.01626807e-01, 3.79477185e-01, 7.81103992e-01, 4.79000000e+00, 3.66081578e-01, 3.89985239e-01, 7.56066817e-01, 9.58000000e+00, 5.26612066e+01, 4.84193276e+05, 4.84245937e+05
2.40000000e+00, 4.13927878e-01, 3.67338862e-01, 7.81266739e-01, 4.80000000e+00, 3.69248532e-01, 3.85431271e-01, 7.54679803e-01, 9.60000000e+00, 4.76806045e+01, 4.85438430e+05, 4.85486110e+05
