Data File:	TRA280-lab_LFP-Gr_cell-3_GO_Run01_LFP-Gr
Mass (g):	0.00000000
Surface Area (cm2):	0.78500000
TRA280-coin-cell-lab
Cycle	Mode	Capacity_Cycle	CellV	Current	Power	Energy	Energy_Cycle	Time
 	 	 (mAh/g)	 (V)	 (mA)	 (mW)	 (mWh)	 (mWh)	 (min)
2	D	0.44339	3.1890	-0.078536	-0.25045	-1.0395	1.4956	889.81
2	D	0.44273	3.1885	-0.078536	-0.25041	-1.0415	1.4935	890.31
2	D	0.44208	3.1880	-0.078536	-0.25037	-1.0436	1.4914	890.81
2	D	0.44142	3.1874	-0.078537	-0.25033	-1.0457	1.4894	891.31
2	D	0.44077	3.1870	-0.078536	-0.25029	-1.0478	1.4873	891.81
2	D	0.44011	3.1865	-0.078537	-0.25025	-1.0499	1.4852	892.31
2	D	0.43946	3.1860	-0.078536	-0.25021	-1.052	1.4831	892.81
2	D	0.4388	3.1855	-0.078536	-0.25018	-1.0541	1.481	893.31
2	D	0.43815	3.1850	-0.078537	-0.25014	-1.0561	1.4789	893.81
2	D	0.43749	3.1846	-0.078536	-0.2501	-1.0582	1.4768	894.31
2	D	0.43684	3.1841	-0.078537	-0.25007	-1.0603	1.4748	894.81
2	D	0.43619	3.1837	-0.078537	-0.25004	-1.0624	1.4727	895.31
2	D	0.43553	3.1833	-0.078537	-0.25001	-1.0645	1.4706	895.81
