All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
353.0,81.10470947333869,80.44304455395707,,,
354.0,81.1151271110617,80.44295738626138,,,
355.0,81.1186,80.43597378307349,,,
356.0,81.1151271110617,80.42209582588542,,,
357.0,81.10470947333869,80.40132765108018,,,
358.0,81.08735017380188,80.37367544869886,,,
359.0,81.06305435638637,80.33914746059568,,,
360.0,81.03182922046722,80.29775397798146,,,
361.0,80.99368401872606,80.24950733835628,,,
362.0,80.94863005440943,80.19442192183224,,,
363.0,80.8966806779793,80.13251414684741,,,
364.0,80.83785128315708,80.06380246527226,,,
365.0,80.77215930236207,79.98830735690996,,,
366.0,80.69962420154593,79.90605132339235,,,
367.0,80.6202674744245,79.81705888147316,,,
368.0,80.53411263610865,79.72135655572077,,,
369.0,80.44118521613636,79.6189728706124,,,
370.0,80.34151275090771,79.50993834203227,,,
371.0,80.23512477552525,79.39428546817626,,,
372.0,80.12205281504212,79.27204871986562,,,
373.0,80.00233037512052,79.14326453027286,,,
374.0,79.87599293210322,79.00797128406263,,,
375.0,79.74307792250113,78.86620930595107,,,
376.0,79.6036247319002,78.71802084868685,,,
377.0,79.4576746832904,78.5634500804575,,,
378.0,79.30527102482102,78.40254307172498,,,
379.0,79.14645891698521,78.23534778149414,,,
380.0,78.98128541923796,78.06191404301835,,,
381.0,78.80979947605137,77.88229354894649,,,
382.0,78.63205190241139,77.69653983591573,,,
383.0,78.44809536876019,77.50470826859475,,,
384.0,78.25798438538882,77.30685602318202,,,
385.0,78.06177528628457,77.10304207036424,,,
386.0,77.85952621243803,76.8933271577398,,,
387.0,77.6512970946147,76.67777379171285,,,
388.0,77.43714963559611,76.45644621886287,,,
389.0,77.21714729189608,76.22941040679576,,,
390.0,76.99135525495709,75.99673402448192,,,
391.0,76.75984043183264,75.75848642208726,,,
392.0,76.52267142536132,75.51473861030301,,,
393.0,76.27991851383835,75.2655632391808,,,
394.0,76.03165363019036,75.01103457647892,,,
395.0,75.77795034066042,74.75122848552652,,,
396.0,75.51888382300857,74.48622240261227,,,
397.0,75.25453084423509,74.21609531390412,,,
398.0,74.98496973783283,73.94092773190715,,,
399.0,74.71028038057517,73.66080167146649,,,
400.0,74.43054416884702,73.3758006253224,,,
401.0,74.14584399452504,73.086009539225,,,
402.0,73.85626422041528,72.7915147866158,,,
403.0,73.56189065525439,72.49240414288369,,,
404.0,73.2628105282829,72.18876675920313,,,
405.0,72.95911246339703,71.8806931359624,,,
406.0,72.6508864528878,71.56827509578939,,,
